instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,ent_k10_t8,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8,mu_kappa_plus,mu_frac,mu_ent_cak_t2,mu_ent_cak_t4,mu_ent_cak_t8,mu_ent_k10_t8,sd_kappa_plus,sd_frac,sd_ent_cak_t2,sd_ent_cak_t4,sd_ent_cak_t8,sd_ent_k10_t8,z_plus,z_frac,S_diff,z_ent_cak_t2,z_ent_cak_t4,z_ent_cak_t8,z_ent_k10_t8
882,colosseum,,d6-c1-n0.2-m12,6,0.2,12.0,,-34.46401744692712,3000,-0.2699117923939018,7.968939304351807,1.0,4.862325191497803,5.991430282592773,6.799008369445801,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-7.008174375617916,0.0,-7.008174375617916,-5.10341448948389,-0.9806972630118704,6.461787633373484,494.59786572304915
22,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0641622027262616,6.033212661743164,0.025,5.230288505554199,5.866704940795898,6.4685797691345215,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.481550302088149,1.2609172378478115,1.2206330642403376,7.912446595098116,11.207745445604198,14.289275376455125,0.5344775164615819
86,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0202709082184083,7.530676364898682,1.0,5.508433818817139,6.39193868637085,7.110581398010254,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,0.8047809864096126,0.49159604012508795,0.31318494628452465,-1.1599756602184288,0.23395565675368482,1.3276106658820819,0.12485480606208528
150,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,-0.0228489482292563,7.589442729949951,1.0,5.397449493408203,6.451190948486328,7.164700508117676,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-1.725755243578576,0.7974510891762443,-2.52320633275482,-1.0360147891943539,0.16189870966778494,1.3471442174012134,-1.264189020899447
214,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3529300937310897,7.600753784179687,0.0,3.2071988582611084,4.326442241668701,5.568444728851318,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,1.76009981384662,-1000.0,1001.7600998138466,17.858893948949465,29.730091806439486,44.22060817424597,-9.623000437917806
278,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4834079429827757,7.600311279296875,1.0,4.734715938568115,6.0912299156188965,7.024209499359131,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.3384173931072425,0.0,1.3384173931072425,-0.4860605465058341,-0.509287865771886,-0.6458435421166809,-0.899839062595162
372,colosseum,,d2-c1-n0.1-m12,2,0.1,12.0,,-0.6620962286516345,3000,-0.0153000208005544,6.8455657958984375,0.0,5.417960166931152,6.090260028839111,6.751478672027588,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-0.7608931109044942,-0.2356930458971681,-0.5252000650073261,-0.03554416393612675,-0.06311539466577278,0.5007779014044302,-13.381540568370145
511,colosseum,,d3-c1-n0.2-m1,3,0.2,1.0,,-3.66641372894382,3000,0.0595494912234729,7.773318767547607,0.15,5.276618957519531,6.220607757568359,6.957777500152588,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,3.7419292516138816,-15.2516355464698,18.993564798083682,-0.04794319476613106,0.7799800745416114,4.92068802649176,2.594278661627907
635,colosseum,,d4-c1-n0.2-m5,4,0.2,5.0,,-39.18539102422648,3000,-0.3894625789063112,7.908113956451416,0.7875,5.416576385498047,6.364952087402344,7.009635925292969,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-2.818882676132872,-6.527874833902284,3.708992157769412,-3.0979586465071476,0.174010859587834,6.552486549350784,18.462915668041134
759,colosseum,,d5-c1-n0.2-m9,5,0.2,9.0,,-18.93721874462364,3000,-0.0849568409751363,7.838476657867432,0.1,4.928202629089356,6.015951156616211,6.733384132385254,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-3.848263844593446,-900.0,896.1517361554065,-0.9706198002165817,2.4109903307210203,13.013789074160647,354.80749013719765
883,colosseum,,d6-c1-n0.2-m13,6,0.2,13.0,,-26.5858890924547,3000,-0.9833209481780364,7.979173183441162,0.95,4.882180690765381,5.9750142097473145,6.830026149749756,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-17.12692726806667,-50.00000000000004,32.87307273193338,-5.336394408231747,-0.7613291909489831,5.817399711532706,355.60914894051837
23,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0925858509490295,6.141702175140381,0.0,5.602236270904541,6.252381801605225,6.8925323486328125,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,3.487185704466953,-0.2521834475695623,3.7393691520365153,-1.1750429847441346,-0.5154634969610782,0.06757135457867987,-1.8658057331591857
87,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1051932036020358,7.53576135635376,1.0,5.611716747283936,6.293453216552734,6.912073612213135,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-2.367248749414663,0.49159604012508795,-2.858844789539751,-2.777035162708195,2.034775079906015,7.078055957900048,-0.5870752826164559
151,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3670382490351527,7.588227272033691,0.0,4.329711437225342,5.395320415496826,6.285749435424805,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,3.617522918886062,-50.92910604658025,54.54662896546631,11.60532773395399,15.561618032942828,25.891492972584643,-0.7523420657017436
215,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2512905933249465,7.598185062408447,1.0,5.113915920257568,6.427192687988281,7.212430000305176,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-1.0322843005716589,0.0,-1.0322843005716589,-0.4814709729956379,-1.0845153498705713,-1.288892473295314,-0.006783297779784992
279,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.573637714770064,7.599147319793701,1.0,4.800714015960693,6.057350158691406,6.910161018371582,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,4.140511074477089,0.0,4.140511074477089,-1.214771500250249,-0.04300664561185356,1.5274574940819357,19.79589415164859
373,colosseum,,d2-c1-n0.1-m13,2,0.1,13.0,,1.219879741117918,3000,0.1056256699422419,7.029932498931885,0.0875,5.449367523193359,6.203699588775635,6.855624675750732,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,3.2818477343957517,0.9427721835886722,2.3390755508070793,-0.5344896270061784,-2.231942625603738,-2.303459882254126,-16.511216682764417
512,colosseum,,d3-c1-n0.2-m2,3,0.2,2.0,,-7.144697080372662,3000,-0.1775942264972204,7.827746868133545,0.1875,5.244016170501709,6.248185634613037,7.045079231262207,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,-0.8573002804834899,-14.526134912652527,13.668834632169037,0.3308551723060777,0.3610073798642403,3.123578175632679,-0.30347399081221255
636,colosseum,,d4-c1-n0.2-m6,4,0.2,6.0,,-29.21622157395343,3000,-0.2996578744088246,7.927259922027588,0.675,5.251257419586182,6.220710277557373,6.934171199798584,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.9641789071220772,-10.318253769716511,8.354074862594434,-1.2785340474481566,1.9461093231677744,7.97164540227806,14.02834529754682
760,colosseum,,d5-c1-n0.2-m10,5,0.2,10.0,,-38.9177710392795,3000,-0.4155076690273704,7.998023986816406,1.0,5.33807373046875,6.459743022918701,7.172528266906738,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-9.234398867320179,0.0,-9.234398867320179,-4.7761827360679465,-2.286087067421453,3.227664906679107,8.022536187179087
884,colosseum,,d6-c1-n0.2-m14,6,0.2,14.0,,-48.22651622007661,3000,-0.7741001753058455,7.993869304656982,1.0,4.829466342926025,6.009629249572754,6.84340238571167,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-14.159410964839648,0.0,-14.159410964839648,-4.717856223371621,-1.2238901592372795,5.539511196974796,156.01767325150533
24,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1354903204524739,6.04661226272583,0.0,5.837244510650635,6.381544589996338,6.894299507141113,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-4.582203228395114,-0.2521834475695623,-4.330019780825552,-6.916803330738196,-4.441554247481806,0.008291127307658614,0.2380171786542199
88,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.1980271148224597,7.28725004196167,0.0,4.804765701293945,5.616725921630859,6.3787946701049805,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,5.298878660191548,-97.82761198489241,103.12649064508396,9.857074620320006,14.408820298183372,22.526273113031205,34.206037676520886
152,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1191607140904276,7.5882391929626465,1.0,5.25855016708374,6.451385498046875,7.240491390228271,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,0.22044133034265612,0.7974510891762443,-0.5770097588335882,0.6084652872949112,0.15906123240775977,-0.7692851275066442,-0.7573621417629215
216,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2887450280097716,7.596661567687988,1.0,5.114280700683594,6.292474269866943,7.072310924530029,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-0.0032830952282569765,0.0,-0.0032830952282569765,-0.4849797296239985,0.8915856850721705,2.5899434752060007,5.696542071210674
280,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4917448125074487,7.600894451141357,0.0,2.6227047443389893,3.5698158740997314,4.680451393127441,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.59731962631429,-1000.0,1001.5973196263143,22.833492877919554,34.19249639804126,44.01667082691151,-11.268901627535804
374,colosseum,,d2-c1-n0.1-m14,2,0.1,14.0,,-7.89412429083137,3000,0.0483277004511989,6.974742412567139,0.1,5.5518341064453125,6.2101240158081055,6.870060920715332,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,1.3662842160785653,1.1111243592295068,0.2551598568490585,-2.162300525925154,-2.354769902957362,-2.692170558964271,-15.574349600991157
513,colosseum,,d3-c1-n0.2-m3,3,0.2,3.0,,-4.361976627914746,3000,-0.2876440892623398,7.914480686187744,0.8875,5.5672926902771,6.480103969573975,7.149571895599365,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,-2.9916371446324055,-0.9834564147300814,-2.008180729902324,-3.425161690202144,-3.1623765842551275,0.9725922325586608,-4.921183383885376
637,colosseum,,d4-c1-n0.2-m7,4,0.2,7.0,,-24.996193418222923,3000,-0.1365511925802408,7.90028715133667,0.1125,5.289350986480713,6.201561450958252,6.91018533706665,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-0.41183377676605354,-29.270148448787662,28.85831467202161,-1.6977743462942008,2.1813643177642272,8.422713755314803,20.275752838326394
761,colosseum,,d5-c1-n0.2-m11,5,0.2,11.0,,-3.4649771563151788,3000,-0.2307247559237441,7.882912635803223,0.075,5.062354564666748,6.180917263031006,6.950473785400391,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-6.223467913876496,-925.0,918.7765320861236,-2.2161909861038254,0.664994901926134,8.176046445088426,258.22343157789976
25,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0757942328633833,6.097750186920166,0.0,5.235116004943848,5.8560709953308105,6.432652950286865,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.8930942817964524,-0.2521834475695623,3.145277729366015,7.794500328210873,11.530979679334134,15.494458712533868,-0.8933871296555459
89,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0481703779870057,7.546605110168457,1.0,5.488508701324463,6.486096382141113,7.215164184570312,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,1.5101456236404867,0.49159604012508795,1.0185495835153988,-0.8480160647842793,-1.4877298639176102,-1.7019812979064308,-2.1052675319261622
153,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0822919990903078,7.587635040283203,1.0,5.46054220199585,6.447961330413818,7.131585597991943,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-0.2848325055783362,0.7974510891762443,-1.0822835947545806,-1.7829925103228297,0.20900222310442845,2.2718645213794306,-0.5029446869824232
217,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4475815581659945,7.60077428817749,0.0,3.4763991832733154,4.561923503875732,5.715821743011475,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,4.3604987201608045,-1000.0,1004.3604987201608,15.269504942978914,26.275963021035984,40.14085488337679,-9.699758807519437
281,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.3969328979782391,7.600169658660889,1.0,4.812966346740723,6.130115509033203,7.032464027404785,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-1.3470729101888834,0.0,-1.3470729101888834,-1.3500543448579505,-1.0444635455347393,-0.8031413351220044,1.6182407262743153
390,colosseum,,d2-c1-n0.2-m0,2,0.2,0.0,,6.571277573877722,3000,0.1367814659160378,6.98155689239502,0.1,5.674338817596436,6.274815559387207,6.711514949798584,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,4.323436235378607,1.1111243592295068,3.2123118761491005,-4.108442357261366,-3.5915940003381603,1.5768420406307642,-15.69002729332085
